80.211.177.43 - - [25/Nov/2018:00:03:30 +0800] "POST /GponForm/diag_Form?script/ HTTP/1.1" 404 987
117.184.186.114 - - [25/Nov/2018:22:34:21 +0800] "GET /gdjk/train/anno.do?_=1543127581165 HTTP/1.1" 200 1812
117.184.186.114 - - [25/Nov/2018:22:34:21 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%AE%A1%E7%90%86&_=1543127581166 HTTP/1.1" 200 1824
117.184.186.114 - - [25/Nov/2018:22:43:50 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124220058 HTTP/1.1" 999 4005
117.184.186.114 - - [25/Nov/2018:22:43:50 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124220059 HTTP/1.1" 999 4005
117.184.186.114 - - [25/Nov/2018:22:43:50 +0800] "GET /gdjk/train/department.do?_=1543124220060 HTTP/1.1" 999 4005
117.184.186.114 - - [25/Nov/2018:22:43:50 +0800] "GET /gdjk/outlogin.do HTTP/1.1" 999 4005
117.184.186.114 - - [25/Nov/2018:22:43:50 +0800] "GET /gdjk/outlogin.do HTTP/1.1" 999 4005
117.184.186.114 - - [25/Nov/2018:22:43:50 +0800] "GET /gdjk/authCode.do HTTP/1.1" 200 1749
221.204.147.21 - - [25/Nov/2018:22:45:18 +0800] "GET / HTTP/1.1" 200 11418
221.204.147.21 - - [25/Nov/2018:22:45:19 +0800] "GET / HTTP/1.1" 200 11418
221.204.147.21 - - [25/Nov/2018:22:45:19 +0800] "GET / HTTP/1.1" 200 11418
221.204.147.21 - - [25/Nov/2018:22:45:19 +0800] "GET / HTTP/1.1" 200 11418
117.184.186.114 - - [25/Nov/2018:22:45:21 +0800] "POST /gdjk/login.do HTTP/1.1" 200 9035
117.184.186.114 - - [25/Nov/2018:22:45:21 +0800] "GET /gdjk/train/anno.do?_=1543128241444 HTTP/1.1" 200 1812
117.184.186.114 - - [25/Nov/2018:22:45:21 +0800] "GET /gdjk/sys/getMenuTree2.do? HTTP/1.1" 200 5123
117.184.186.114 - - [25/Nov/2018:22:45:21 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%AE%A1%E7%90%86&_=1543128241445 HTTP/1.1" 200 1824
117.184.186.114 - - [25/Nov/2018:22:45:26 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543128241446 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:22:45:27 +0800] "GET /gdjk/train/userlist.do?_=1543128241447 HTTP/1.1" 200 9276
117.184.186.114 - - [25/Nov/2018:22:45:27 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3514
117.184.186.114 - - [25/Nov/2018:22:45:27 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14604
117.184.186.114 - - [25/Nov/2018:22:45:27 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3514
117.184.186.114 - - [25/Nov/2018:22:45:29 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 59
117.184.186.114 - - [25/Nov/2018:22:45:32 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 59
117.184.186.114 - - [25/Nov/2018:22:45:34 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 59
117.184.186.114 - - [25/Nov/2018:22:46:38 +0800] "GET /gdjk/train/userlist.do?_=1543128241448 HTTP/1.1" 200 9276
117.184.186.114 - - [25/Nov/2018:22:46:38 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14604
117.184.186.114 - - [25/Nov/2018:22:46:38 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3514
117.184.186.114 - - [25/Nov/2018:22:46:38 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3514
46.101.187.87 - - [25/Nov/2018:22:48:07 +0800] "GET / HTTP/1.1" 200 11418
117.184.186.114 - - [25/Nov/2018:23:52:29 +0800] "GET /gdjk/train/jcsbgl.do?_=1543064297090 HTTP/1.1" 999 4005
117.184.186.114 - - [25/Nov/2018:23:52:29 +0800] "GET /gdjk/outlogin.do HTTP/1.1" 999 4005
117.184.186.114 - - [25/Nov/2018:23:52:29 +0800] "GET /gdjk/train/css/login.css HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:29 +0800] "GET /gdjk/train/js/jquery-1.8.0.min.js HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:29 +0800] "GET /gdjk/train/js/login.js HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:29 +0800] "GET /gdjk/authCode.do HTTP/1.1" 200 1596
117.184.186.114 - - [25/Nov/2018:23:52:29 +0800] "GET /gdjk/train/js/jquery.particleground.js HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:29 +0800] "GET /gdjk/train/images/mima-icon.jpg HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:29 +0800] "GET /gdjk/train/images/user-icon.jpg HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:29 +0800] "GET /gdjk/train/images/yzmz-icon.jpg HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:40 +0800] "POST /gdjk/login.do HTTP/1.1" 200 9035
117.184.186.114 - - [25/Nov/2018:23:52:40 +0800] "GET /gdjk/train/css/main.css HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:40 +0800] "GET /gdjk/train/easyui/easyui.css HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:40 +0800] "GET /gdjk/train/css/icon.css HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:40 +0800] "GET /gdjk/train/easyui/jquery.min.js HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:40 +0800] "GET /gdjk/train/easyui/jquery.easyui.min.js HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:40 +0800] "GET /gdjk/train/easyui/datagrid-groupview.js HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:40 +0800] "GET /gdjk/train/easyui/easyui-lang-zh_CN.js HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:41 +0800] "GET /gdjk/train/anno.do?_=1543132280560 HTTP/1.1" 200 1812
117.184.186.114 - - [25/Nov/2018:23:52:41 +0800] "GET /gdjk/sys/getMenuTree2.do? HTTP/1.1" 200 5123
117.184.186.114 - - [25/Nov/2018:23:52:41 +0800] "GET /gdjk/train/easyui/images/layout_arrows.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:41 +0800] "GET /gdjk/train/easyui/images/blank.gif HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:41 +0800] "GET /gdjk/train/images/top_bg1.jpg HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:41 +0800] "GET /gdjk/train/easyui/images/panel_tools.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:41 +0800] "GET /gdjk/train/easyui/images/loading.gif HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:41 +0800] "GET /gdjk/train/css/icons/reload.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:41 +0800] "GET /gdjk/train/images/user.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:41 +0800] "GET /gdjk/train/easyui/images/tabs_icons.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:41 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%AE%A1%E7%90%86&_=1543132280561 HTTP/1.1" 200 1824
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/css/ext_icons/shouji.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/css/ext_icons/xiaoshou.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/css/ext_icons/zulin.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/css/ext_icons/diannao.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/easyui/images/accordion_arrows.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/css/ext_icons/weixiu.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/css/ext_icons/zhuangtai.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/css/ext_icons/zuoye.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/css/ext_icons/biaoding.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/css/ext_icons/canshu.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/css/ext_icons/shebei.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/easyui/images/tree_icons.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/css/ext_icons/danwei.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/css/ext_icons/yonghu.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/css/ext_icons/yiqi.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:42 +0800] "GET /gdjk/train/css/ext_icons/xianlu.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:46 +0800] "GET /gdjk/train/jcsbgl.do?_=1543132280562 HTTP/1.1" 200 9752
117.184.186.114 - - [25/Nov/2018:23:52:47 +0800] "GET /gdjk/train/css/icons/edit_add.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:47 +0800] "GET /gdjk/train/css/icons/search.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:47 +0800] "GET /gdjk/train/easyui/images/pagination_icons.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:47 +0800] "GET /gdjk/train/easyui/images/combo_arrow.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:47 +0800] "GET /gdjk/train/css/icons/pencil.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:47 +0800] "GET /gdjk/train/css/icons/undo.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:47 +0800] "GET /gdjk/train/css/icons/edit_remove.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:23:52:47 +0800] "POST /gdjk/train/jcsbglList.do HTTP/1.1" 200 9256
117.184.186.114 - - [25/Nov/2018:23:52:47 +0800] "POST /gdjk/train/jcsbglList.do HTTP/1.1" 200 9256
117.184.186.114 - - [25/Nov/2018:23:59:22 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543128241449 HTTP/1.1" 999 4005
117.184.186.114 - - [25/Nov/2018:23:59:22 +0800] "GET /gdjk/outlogin.do HTTP/1.1" 999 4005
117.184.186.114 - - [25/Nov/2018:23:59:23 +0800] "GET /gdjk/authCode.do HTTP/1.1" 200 1612
